Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"29/03/2018","MOUNTVIEW, MAYNE, CLONEE","Meath","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","NEWTOWN HOUSE, NEWTOWN, ENFIELD","Meath","","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","THE COTTAGE, BATTERSTOWN, MEATH","Meath","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","WILLIAMSTOWN, KELLS, MEATH","Meath","","€366,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/04/2018","9 RIVER LANE, ROCHFORD MANOR, DUBLIN RD","Meath","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2018","21 Cherryvalley Green, Rathmolyon","Meath","","€222,908.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/04/2018","48 Stonebridge, Ratoath, County Meath","Meath","","€277,533.03","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/04/2018","11 CHERRYHILL AVE KELLS, MEATH","Meath","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2018","11 The Drive, Whiteside Manor, Bettystown","Meath","","€269,950.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/04/2018","150 BALREASK VILLAGE, TRIM RD, NAVAN","Meath","","€162,140.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2018","314 AN DUNNOG, BETTYSTOWN, MEATH","Meath","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2018","43 Stonebridge, Ratoath","Meath","","€270,925.11","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/04/2018","46  Churchfields Park, Churchfields, Ashbourne","Meath","","€274,889.11","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"05/04/2018","55 RIVERMILL VIEW, ATHLUMNEY, NAVAN","Meath","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2018","6 SPIREVIEW WALK, JOHNSTOWN, NAVAN","Meath","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2018","7 Ledwidge Hall Green, Slane","Meath","","€321,585.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/04/2018","73 COLLEGE PARK, DUNSHAUGHLIN, MEATH","Meath","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2018","APT 36 BLOCK C BAILIS VILLAGE, JOHNSTOWN, NAVAN","Meath","","€92,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2018","EDNAGORA, TIERWORKER, KELLS","Meath","","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2018","ST KILDAS, TOWER RD, MORNINGTON","Meath","","€200,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/04/2018","1 Carne Wood, Navan, Co. Meath","Meath","","€475,770.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/04/2018","25 Willow Drive, The Willows, Dunshaughlin","Meath","","€303,964.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/04/2018","47 NEWMANS MILL, ATHBOY, MEATH","Meath","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2018","5 Millbourne Drive, Slane Road, Ashbourne","Meath","","€249,339.20","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/04/2018","CLONEYMORE, ATHBOY, MEATH","Meath","","€156,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2018","LAGAVOREN, BEAMORE ROAD, DROGHEDA","Meath","","€660,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/04/2018","25 WOODFIELD, BALLIVOR, MEATH","Meath","","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/04/2018","28A FAIRYHOUSE LODGE, RATOATH, CO MEATH","Meath","","€570,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/04/2018","COOGANS FLATS, EMMET ST, TRIM","Meath","","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/04/2018","CULLENTRA HOUSE, CULLENTRA, LONGWOOD","Meath","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/04/2018","13 NEWMANS MILL, ATHBOY, MEATH","Meath","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/04/2018","16 Eastham Square, Eastham Road, Bettystown","Meath","","€237,841.41","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/04/2018","17 ABBEYBROOK GARDENS, KILBEGGAN, MULLINGAR","Meath","","€99,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/04/2018","17 ABBEYBROOK VIEW, KILBEGGAN, MULLINGAR","Meath","","€154,185.02","No","No","Second-Hand Dwelling house /Apartment",""
"10/04/2018","19 PINEBROOK, TRIM, MEATH","Meath","","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/04/2018","23 Dun Eimear Green, Eastham Road, Bettystown","Meath","","€228,193.83","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/04/2018","3 Eastham Square, Eastham Road, Bettystown","Meath","","€259,912.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/04/2018","3 PARK VILLAS, GRANGE RATH, COLPE CROSS","Meath","","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/04/2018","31 MOYRATH VIEW, KILDALKEY, MEATH","Meath","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/04/2018","34 VICTORINE ABBEY, DUBLIN RD, TRIM","Meath","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/04/2018","42 Stonebridge, Ratoath","Meath","","€270,924.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"10/04/2018","50, Stonebridge, Ratoath","Meath","","€290,749.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/04/2018","9 CARRICK ST, KELLS, MEATH","Meath","","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/04/2018","HAWKINSTOWN, GARRISTOWN, DUBLIN","Meath","","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/04/2018","NEIDTN, GIBBSTOWN, NAVAN","Meath","","€367,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2018","109 MILLTOWN EST, ASHBOURNE, MEATH","Meath","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2018","25 SPIREVIEW RISE, JOHNSTOWN, NAVAN","Meath","","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2018","38 CHURCH FIELDS, ASHBOURNE, MEATH","Meath","","€312,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2018","50 Churchfields Park, Ashbourne","Meath","","€280,599.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/04/2018","ARDRUMS COTTAGE, ARDRUMS LITTLE, AGHER","Meath","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2018","2 SEABURY LAWNS, MORNINGTON, COUNTY MEATH","Meath","","€133,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2018","20 The Elms, Archerstown Demesne, Ashbourne","Meath","","€286,343.61","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"12/04/2018","25 THE PARK, ATHLUMNEY ABBEY, NAVAN","Meath","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2018","34 ELDER GROVE, TRIM, MEATH","Meath","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2018","58 CASTLEMARTIN CLOSE, BETTYSTOWN, CO. MEATH","Meath","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2018","7 EASTHAM COVE, BETTYSTOWN, MEATH","Meath","","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2018","THE KENELL, NARROWAY RD, BETTYSTOWN","Meath","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2018","12 The Drive, Whitefield Manor, Bettystown","Meath","","€242,290.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/04/2018","15 Cois Na Mara, Golf Links Road, Bettystown","Meath","","€224,670.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/04/2018","25 CUL RONAIN PARK, BALLIVOR, MEATH","Meath","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2018","42 ELM DR, ATHLUMNEY WOOD, NAVAN","Meath","","€278,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2018","8 CLADY MEADOWS, ROBINSTOWN, NAVAN","Meath","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2018","DELVIN RD, GORMANSTON, MEATH","Meath","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2018","no 40, stonebridge, ratoath","Meath","","€310,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"16/04/2018","1 SILVERSTREEM COURT, STAMULLEN, MEATH","Meath","","€286,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2018","11 GRANGE AVE, STAMULLEN RD, GORMANSTOWN","Meath","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2018","2 Churchfilelds Way, Churchfields, Ashbourne","Meath","","€285,885.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/04/2018","26 KILLEGLAND MEADOWS, AHSBOURNE, MEATH","Meath","","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2018","44 THE RISE, INSE BAY, LAYTOWN","Meath","","€213,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2018","BALREASK, CARLANSTOWN, KELLS","Meath","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2018","COMMONS OF LLOYD, KELLS, MEATH","Meath","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2018","HEATHTOWN, STAMULLEN, MEATH","Meath","","€18,341.80","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2018","LONGWOOD, CO MEATH","Meath","","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2018","ROSEVILLE, GEORGES ST, DROGHEDA","Meath","","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2018","11 PARK WOOD, GRANGERATH, COLPE","Meath","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2018","202 ATHLUMNEY CASTLE, NAVAN, MEATH","Meath","","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2018","36 Stonebridge, Ratoath","Meath","","€334,933.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/04/2018","39 STONEBRIDGE, RATOATH, COUNTY MEATH","Meath","","€303,964.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/04/2018","4 GLEBE, BATTERSTOWN, MEATH","Meath","","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2018","BENJERSTOWN, LOBINSTOWN, MEATH","Meath","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2018","EIGHTY EIGHT ACRES, ATHBOY, MEATH","Meath","","€222,225.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2018","GRANGE, BECTIVE, NAVAN","Meath","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2018","TEVIOT GROVE, BLACKHALL, DUNBOYNE","Meath","","€900,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2018","105 LACKANASH EST, TRIM, MEATH","Meath","","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2018","11 Willow Way, The Willows, Dunshaughlin","Meath","","€251,101.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/04/2018","12 Willow Way, The Willows, Dunshaughlin","Meath","","€246,696.03","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/04/2018","2 SYCAMORE, ATHLUMNEY WOOD, NAVAN","Meath","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2018","35 Maydenhayes Road, Mornington","Meath","","€243,524.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/04/2018","5  Ledwidge Hall Green, Slane","Meath","","€340,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/04/2018","51 The Gallops, Kinnegad Road, Trim","Meath","","€284,317.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"18/04/2018","64 GRANGE HALL, DUNSHAUGHLIN, MEATH","Meath","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2018","70 CASTLEMARTIN CLOSE, BETTYSTOWN, MEATH","Meath","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/04/2018","18 MILLBOURNE DRIVE, SLANE ROAD, ASHBOURNE","Meath","","€312,775.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/04/2018","23 ABBEYBROOK GARDENS, KILBEGGAN, MULLINGAR","Meath","","€125,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"20/04/2018","15 Easham Square, Eastham Road, Bettystown","Meath","","€237,841.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/04/2018","15 THE BELFRY, DULEEK, COUNTY MEATH","Meath","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","19 The Elms, Archerstown Desmesne, Ashbourne","Meath","","€286,344.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/04/2018","24 CHERRYHILL COURT, KELLS, MEATH","Meath","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","43 The Elms, Archerstown Demesne, Ashbourne","Meath","","€295,154.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/04/2018","8 ABBEYBROOK VIEW, KILBEGGAN, MULLINGAR","Meath","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","9 OLD FORGE, HAGGARD ST, TRIM","Meath","","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","ARDMULCHAN, BOYNE ROAD, NAVAN","Meath","","€293,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/04/2018","CARNISLE, KILDALKEY, NAVAN","Meath","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","MACETOWN, TARA, MEATH","Meath","","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/04/2018","4 THE CLOSE, HIGHLANDS, DROGHEDA","Meath","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/04/2018","53 Stonebridge, Ratoath, County Meath","Meath","","€277,533.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/04/2018","77 BEECHMOUNT VALE, NAVAN, MEATH","Meath","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/04/2018","Ashtown, Castleknock","Meath","","€4,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2018","12 THE COURTYARD, DUNSHAUGHLIN, MEATH","Meath","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2018","2 An Pairc, Wotton, Ashbourne","Meath","","€660,792.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/04/2018","24 Dun Eimear, Eastham Road, Bettystown","Meath","","€228,193.83","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/04/2018","24 FITZHERBERT WOOD, SLANE RD, NAVAN","Meath","","€189,427.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"24/04/2018","52 MAPLE DR, KELLS, MEATH","Meath","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2018","55 BALRATH WOOD, KELLS, MEATH","Meath","","€215,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"24/04/2018","GALMOYSTOWN, DROMONE, OLDCASTLE","Meath","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2018","LARACOR, KNIGHTSBROOK, TRIM","Meath","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","10 MAUDLIN STREET, KELLS, CO MEATH","Meath","","€106,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","12 ABBEYFIELDS, CLONARD, MEATH","Meath","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","27 THE BOULEVARD, GRANGERATH, COLPE","Meath","","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","28 MAUDLIN VALE, TRIM, CO MEATH","Meath","","€166,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","3 THE COURTYARD, KILLEGLAND ST, ASHBOURNE","Meath","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","6A ST JOHNS WOOD COURT, ASHBOURNE, MEATH","Meath","","€214,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","71 Cois Na Mara, Golf Links Road, Bettystown","Meath","","€251,101.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/04/2018","SKRYNE RD, HALLSTOWN, DUNSAUGHLIN","Meath","","€396,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","YELLOW FURZE, BEAUPARC, NAVAN","Meath","","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2018","10 Hanson Wood, Dunshaughlin, County Meath","Meath","","€281,938.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"26/04/2018","14 Willow Way, The Willows, Dunshaughlan","Meath","","€251,101.32","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"26/04/2018","21 SEAVIEW PARK, MORNINGTON, MEATH","Meath","","€296,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2018","24 SUPPLE HALL, DUNSHAUGHLIN, MEATH","Meath","","€177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2018","3 Churchfields Way, Churchfields, Ashbourne","Meath","","€278,837.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"26/04/2018","3 The Burrows, Eastham Road, Bettystown","Meath","","€420,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/04/2018","52 Stonebridge, Ratoath, Co. Meath","Meath","","€290,748.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/04/2018","GLENBOY, OLDCASTLE, MEATH","Meath","","€91,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","1 THE SQUARE, INNWOOD, ENFIELD","Meath","","€154,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","107 THE COMMONS, DULEEK, CO MEATH","Meath","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","11 Millbourne Drive, Slane Road, Ashbourne","Meath","","€288,105.73","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2018","24 CONNOLLY AVE, TRIM RD, NAVAN","Meath","","€189,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","3 THE PLACE, DUNBOYNE CASTLE, DUNBOYNE","Meath","","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","58 LARCHFIELD, DUNBOYNE, CO MEATH","Meath","","€513,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","6 WELLINGTON WALK, MORNINGTON PARK, MORNINGTON","Meath","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","78 CARNE HILL, JOHNSTOWN, NAVAN","Meath","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","Apartments 1-11, Mill Race Court, Trim","Meath","","€1,960,000.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2018","APT 5, OLD FORGE, HAGGARD ST","Meath","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","No 1 Grange Hall, Cooksland, Dunshaughlin","Meath","","€232,785.71","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2018","No 2 Grange Hall, Cooksland, Dunshaughlin","Meath","","€232,785.71","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2018","No 3 Grange Hall, Cooksland, Dunshaughlin","Meath","","€232,785.71","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2018","No 4 Grange Hall, Cooksland, Dunshaughlin","Meath","","€232,785.71","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2018","No 5 Grange Hall, Cooksland, Dunshaughlin","Meath","","€232,785.71","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2018","No 6 Grange Hall, Cooksland, Dunshaughlin","Meath","","€232,785.71","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2018","No 7 Grange Hall, Cooksland, Dunshaughlin","Meath","","€232,785.80","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2018","No 8 Grange Hall, Cooksland, Dunshaughlin","Meath","","€270,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2018","ROSMEEN, KELLS, CO MEATH","Meath","","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2018","12 CHERRY HILL COURT, KELLS, MEATH","Meath","","€237,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2018","14 ST PATRICKS TCE, MAUDLIN RD, KELLS","Meath","","€156,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2018","140 RATHLODGE, ASHBOURNE, MEATH","Meath","","€299,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2018","3 Millbourne Drive, Ashbourne, Co Meath","Meath","","€290,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/04/2018","31 Maydenhayes Road, Mornington","Meath","","€235,682.82","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/04/2018","59 Stonebridge, Rathoath","Meath","","€273,127.76","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/04/2018","7 Millbourne Drive, Slane Road, Ashbourne","Meath","","€255,506.60","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/04/2018","9 DUN EIMEAR, CASTLEMARTIN ROAD, BETTYSTOWN","Meath","","€175,330.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/04/2018","APT 9, KILBREW HOUSE AND COURTYARD, CURRAGHA","Meath","","€112,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2018","BETTYSTOWN, 8 DUN EIMEAR, EASTHAM","Meath","","€175,330.40","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/05/2018","13 Cois Na Mara, Golf Links Road, Bettystown","Meath","","€242,290.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/05/2018","19 BRINDLEY PARK CRESCENT, ASHBOURNE, MEATH","Meath","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2018","32 LAGAVOOREN MANOR, BEAMORE RD, DROGHEDA","Meath","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2018","52 The Gallops, Kinnegad Road, Trim","Meath","","€290,749.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/05/2018","7 OLD FORGE, HAGGARD ST, TRIM","Meath","","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2018","10 Dun Eimear, Eastham Road","Meath","","€224,669.60","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2018","30 TALBOT COURT, ATHBOY RD, TRIM","Meath","","€259,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2018","49, Stonebridge, Ratoath","Meath","","€277,533.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2018","83 THE BELFRY, ATHBOY ROAD, TRIM","Meath","","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","1 eastham square, bettystown","Meath","","€259,900.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"03/05/2018","1 Shalvey's Lane, Kingsgate, Duleek","Meath","","€303,964.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"03/05/2018","1 THE WALK, GLENVEIGH, BOYNE RD NAVAN","Meath","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","25 Stonebridge, Ratoath","Meath","","€251,100.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/05/2018","42 The Elms, Archerstown Demesne, Ashbourne","Meath","","€295,154.18","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/05/2018","54 Stonebridge, Ratoath, Co. Meath","Meath","","€277,532.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/05/2018","55 Stonebridge, Ratoath","Meath","","€286,475.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/05/2018","6 GRACEMEADOW WALK, STAMULLEN, MEATH","Meath","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","82  Knightswood, Matthews Lane, Drogheda","Meath","","€216,740.08","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/05/2018","APT 1, BECTIVE HOUSE, BEAUFORT PLACE","Meath","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","COLEHILL, KINNEGAD, COUNTY MEATH","Meath","","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","GILLSTOWN ATHBOY, CO. MEATH","Meath","","€75,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
