Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"16/04/2018","3 KNOCKMULLAN, KNOCKANANNA CO WICKLOW","Wicklow","","€35,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/04/2018","38 CHURCH AVE, EDEN GATE, DELGANY","Wicklow","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2018","QUILL HOUSE, KILMACANOGUE SOUTH, WICKLOW","Wicklow","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2018","1 ST KILLIANS CRES, BRAY, CO WICKLOW","Wicklow","","€82,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/04/2018","15 ST PATRICKS TERRACE, ARKLOW, WICKLOW","Wicklow","","€78,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2018","21 Waverly Avenue, Blacklion, Gresytones","Wicklow","","€405,286.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"17/04/2018","25 Burkeen Hall, friars Hill, Wicklow Town","Wicklow","","€281,938.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/04/2018","46 Kirvin Hill, Merrymeeting, Rathnew","Wicklow","","€211,750.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/04/2018","STONEYPASS, BALLINASTOE, ROUNDWOOD","Wicklow","","€780,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2018","1 SHILLAGH RD, TINAHELY, WICKLOW","Wicklow","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2018","111 Barley Field, Wicklow Hills, Newtownmountkennedy","Wicklow","","€202,642.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/04/2018","15 FAIRGREEN, RATHDRUM, CO WICKLOW","Wicklow","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2018","194 HEATHERVUE, GREYSTONES, WICKLOW","Wicklow","","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2018","22 Waverly Avenue, Blacklion, Greystones","Wicklow","","€373,983.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/04/2018","26 WOLFE TONE SQUARE NORTH, BRAY, CO WICKLOW","Wicklow","","€150,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/04/2018","3 KILMAGIG, AVOCA, ARKLOW","Wicklow","","€166,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2018","34 TULFARRIS VILLAGE, BLESSINGTON LAKES, WICKLOW","Wicklow","","€122,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/04/2018","27 The Rise, MEADOW VALE, ARKLOW","Wicklow","","€194,625.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"19/04/2018","DISPENSARY LANE, WICKLOW TWN, COUNTY WICKLOW","Wicklow","","€81,600.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/04/2018","THE MILLHOUSE, BALLINAMEESTA, KILBRIDE","Wicklow","","€1,125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","1 GLENTHORN CLOSE, BRAY, CO WICKLOW","Wicklow","","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","24 ANCHOR MEWS, ARKLOW, WICKLOW","Wicklow","","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","49 MOUNTAIN VIEW DR, MOUNTAIN BAY, ARKLOW","Wicklow","","€239,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","83 CHURCH HILL TERRACE, DUNLAVIN, WICKLOW","Wicklow","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","ALLENDALE, NEWCASTLE, WICKLOW","Wicklow","","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2018","WILCUMA, BALLINALEA, ASHFORD","Wicklow","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/04/2018","17 UPPER MAIN STREET, ARKLOW, CO WICKLOW","Wicklow","","€46,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/04/2018","20 Waverley Avenue, Blacklion, Rathdown Lower","Wicklow","","€414,096.92","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/04/2018","Kilmullen, Newtownmountkennedy","Wicklow","","€90,000.00","No","No","New Dwelling house /Apartment","less than 38 sq metres"
"24/04/2018","3 CHARLESLAND GROVE, GREYSTONES, CO WICKLOW","Wicklow","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2018","34 BALLYBEG, RATHNEW CO WICKLOW","Wicklow","","€39,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/04/2018","6 THE GREEN, MAIN ST, BLESSINGTON","Wicklow","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2018","SULPHUR BROOK, KNOCKANREE LOWER, AVOCA","Wicklow","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","18 THORNDALE, DELGANY","Wicklow","","€581,497.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"25/04/2018","203 CHARLESLAND WOOD, GREYSTONES, CO WICKLOW","Wicklow","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","402 BRIDGEWATER APARTMENTS, NORTH QUAY, ARKLOW","Wicklow","","€238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","6 DUNBUR GLEN, WICKLOW, WICKLOW","Wicklow","","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2018","FOXFIELD, CULLEN LANE, THREE MILE WATER","Wicklow","","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2018","10 GALTRIM RD, BRAY, CO WICKLOW","Wicklow","","€640,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2018","110 Barleyfield, Wicklow Hills, Newtownmountkennedy","Wicklow","","€233,480.16","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/04/2018","164 CHARLESLAND WOOD, THE GLEN, GREYSTONES","Wicklow","","€312,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2018","8 THE BOULEVARD, BURKEEN, FRIARS HILL","Wicklow","","€337,602.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2018","GROVE HOUSE, BARNACLEAGH EAST, ARKLOW","Wicklow","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","11 THE WALK, DOWNSHIRE PARK, BLESSINGTON","Wicklow","","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","13 THE FOUR COURTS, LAMBERTON, ARKLOW","Wicklow","","€297,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","50 FARRANKELLY CLOSE, DELGANY CO WICKLOW","Wicklow","","€110,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","7 Abbey Way, The Friary, Keatingstown","Wicklow","","€436,123.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"27/04/2018","92 HEATHERVUE, GREYSTONES, WICKLOW","Wicklow","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","BALLINTOBER, HOLLYWOOD, WICKLOW","Wicklow","","€1,125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2018","BARRADERRY, KILTEGAN, WICKLOW","Wicklow","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2018","1 WOODLANDS RISE, LAMBERTON, WICKLOW","Wicklow","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2018","106 Barleyfield, Wicklow Hills, Newtownmountkennedy","Wicklow","","€202,642.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/04/2018","113 Barley Field, Wicklow Hills, Newtownmountkennedy","Wicklow","","€233,480.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/04/2018","40 BURNABY PARK, GREYSTONES, CO. WICKLOW","Wicklow","","€855,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2018","41 MARLTON PK, WICKLOW, WICKLOW","Wicklow","","€398,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2018","5 Burkeen Hall, Wicklow Town","Wicklow","","€374,449.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/05/2018","ROSNAPALIS, CHAPEL LANE, AUGHRIM","Wicklow","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2018","112 Barley Field  Wicklow Hills, Newtownmountkennedy","Wicklow","","€202,643.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2018","160 CHARLESLAND COURT, THE GLEN, GREYSTONES","Wicklow","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2018","8 CORBALLIS DRIVE, RATHDRUM CO WICKLOW","Wicklow","","€65,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/05/2018","APT 1-6, CLEARWATER CT, CHURCH RD","Wicklow","","€1,300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2018","WHITE LODGE, BELLEVUE HILL, DELGANY","Wicklow","","€795,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","1 Edenvale, Kilcoole","Wicklow","","€348,017.62","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"03/05/2018","10 THE BIRCHES, BALLINACLASH, WICKLOW","Wicklow","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","17 Seagreen Drive, Greystones","Wicklow","","€414,097.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/05/2018","18 KILQUADE HILL, KILQUADE, GREYSTONES","Wicklow","","€625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","48 Kirvin Hill, Rathnew","Wicklow","","€242,290.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/05/2018","59 BLACKLION MANOR, GREYSTONES, CO WICKLOW","Wicklow","","€507,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","85 BLACKLION MANOR, GREYSTONES, WICKLOW","Wicklow","","€282,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","BELLEVIEW, RATH LUAIN, DUNLAVIN","Wicklow","","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","GILTSPUR, NEW ROAD, GREYSTONES","Wicklow","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2018","GRANAMORE, VALLEYMOUNT, CO WICKLOW","Wicklow","","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2018","1A LAUDERDALE TERRACE, VEVAY RD, BRAY","Wicklow","","€376,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2018","28 The Rise, Meadowvale, Arklow","Wicklow","","€203,539.84","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/05/2018","34 HOLYWELL CRESENT, KILCOOLE, WICKLOW","Wicklow","","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2018","4 GRAHAMS COURT, BALLYNERRIN, WICKLOW","Wicklow","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2018","6 South Place, Greystones","Wicklow","","€1,250,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"08/05/2018","20 LAKEVIEW, BLESSINGTON, CO WICKLOW","Wicklow","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2018","18 seagreen drive, chapel road, blacklion","Wicklow","","€466,960.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/05/2018","25 BROOMHALL GLEN, RATHNEW, WICKLOW","Wicklow","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2018","No. 104 Barley Field, Wicklow Hills, Newtownmountkennedy","Wicklow","","€265,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2018","10A BROOKVIEW GARDENS, SOUTH QUAY, ARKLOW","Wicklow","","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","23 WOODSTOCK, KILCOOLE, WICKLOW","Wicklow","","€271,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","FIELD PLACE, NEW RD, GREYSTONES","Wicklow","","€795,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","MONALINE, NEWTOWN MOUNT KENNEDY, GREYSTONES","Wicklow","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","Rock View, New Road, Kilcoole","Wicklow","","€425,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"11/05/2018","172 CHARLESLAND PARK, GREYSTONES, WICKLOW","Wicklow","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","23 CRINNION PARK, WICKLOW, WICKLOW","Wicklow","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","28 ROCKMANOR DR, KILCOOLE, WICKLOW","Wicklow","","€298,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","3 HERBERT ROAD, BRAY, COUNTY WICKLOW","Wicklow","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","4 GILTSPUR LANE, BRAY, WICKLOW","Wicklow","","€755,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","73 SEABOURNE VIEW, CHARLESLAND, GREYSTONES","Wicklow","","€221,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","9 PRIORY WAY, DELGANY WOOD, DELGANY","Wicklow","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","Apartment 1  2  3  4 and 5, 2 Kings Hill, ARKLOW","Wicklow","","€223,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","RIZAL, VALLEY VIEW, DELGANY","Wicklow","","€535,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","TIGRONEY COTTAGE, TIGRONEY WEST, AVOCA","Wicklow","","€171,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","UPHILL, COOLROE, TINAHELY","Wicklow","","€138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/05/2018","93 SEABOURNE VIEW, THE GLEN, GREYSTONES","Wicklow","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","1 WOODSIDE WALK, KILLARNEY RD, BRAY","Wicklow","","€368,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","2 Monalin  Wicklow Hills, Newtownmountkennedy","Wicklow","","€268,722.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","GLENAISLING, AVOCA, CO. WICKLOW","Wicklow","","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","LEO HOUSE, MILL RD, KILLINCARRIG","Wicklow","","€780,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/05/2018","THE WILLOWS, CLONE, AUGHRIM","Wicklow","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/05/2018","THE PRESBYTERY, MAIN ST, BLESSINGTON","Wicklow","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/05/2018","11 Waverly Close, Waverly, Blacklion","Wicklow","","€374,449.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/05/2018","80 WOODLANDS PARK, LAMBERTON, ARKLOW","Wicklow","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2018","10 THE WAY, MEADOWVALE, ARKLOW","Wicklow","","€217,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2018","14 BRIARWOOD, VEVAY RD, BRAY","Wicklow","","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2018","151 BEACHDALE, KILCOOLE, CO WICKLOW","Wicklow","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2018","3 MARKET ST, WICKLOW, WICKLOW","Wicklow","","€327,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2018","49 Kirvin Hill, Rathnew, Co Wicklow","Wicklow","","€241,705.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/05/2018","5 GLENBROOK WOODS, BRAY, CO WICKLOW","Wicklow","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2018","EBLANA, BALTINANIMA, ROUNDWOOD","Wicklow","","€476,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2018","GREY ROCK END, BALLINACARRIG LOWER, RATHDRUM","Wicklow","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/05/2018","2 abbey way, keatingstown, ballynerrin","Wicklow","","€436,123.36","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"21/05/2018","3 WOODLANDS DR, LAMBERTON, ARKLOW","Wicklow","","€177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/05/2018","6 Abbey Hill, The Friary, Keatingstown","Wicklow","","€427,312.77","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/05/2018","1 NURSERY WAY, AUGHRIM, WICKLOW","Wicklow","","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/05/2018","148 BELMONT, SOUTHERN CROSS RD, BRAY","Wicklow","","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/05/2018","5 ST LORCANS COTTAGE, ASHTOWN, ROUNDWOOD","Wicklow","","€153,333.33","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/05/2018","52 Kirvin Hill, Rathnew, County Wicklow","Wicklow","","€242,290.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"22/05/2018","STRANGFORD, MANOR AVE, GREYSTONES","Wicklow","","€1,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/05/2018","17 HOLLYBROOK PARK, KILRUDDERY, BRAY","Wicklow","","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/05/2018","21 CHARLESLAND PARK, GREYSTONES, WICKLOW","Wicklow","","€308,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/05/2018","1 NEWCOURT RD, BRAY, WICKLOW","Wicklow","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/05/2018","107 Barley Field, Wicklow Hills, Newtownmountkennedy","Wicklow","","€233,480.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/05/2018","12 Weston close, Wicklow Town","Wicklow","","€419,145.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/05/2018","14 MONASTERY COTTAGES, ENNISKERRY, WICKLOW","Wicklow","","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/05/2018","18 CORBALLIS DRIVE, RATHDRUM CO WICKLOW","Wicklow","","€75,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/05/2018","2 ST LAURENCE ROAD, WICKLOW","Wicklow","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/05/2018","93 WOODBROOK LAWN, BOGHALL RD, BRAY","Wicklow","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2018","17 BRAMBLE GLADE, ASHFORD, WICKLOW","Wicklow","","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2018","17 THE GREEN, SOUTH QUAY, ARKLOW","Wicklow","","€112,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2018","5 COOLATTIN RD, CARNEW, WICKLOW","Wicklow","","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2018","BALLINABARNEY, CO WICKLOW","Wicklow","","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2018","BONAGREW, BRITTAS BAY, WICKLOW","Wicklow","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2018","KILCASHEL, AVOCA, WICKLOW","Wicklow","","€299,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2018","LANE HOUSE, 5 KILLINCARRIG MANOR, THE BURNABY    GREYSTONES","Wicklow","","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2018","MARIETTA, ONAGH, GLASKENNY","Wicklow","","€930,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/05/2018","2 ROCKPORT, CHURCH ROAD, WICKLOW","Wicklow","","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/05/2018","3 TOWN SQUARE APTS, BLESSINGTON, WICKLOW","Wicklow","","€191,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/05/2018","4 GLENBROOK VIEW, MOUNTKENNEDY TOWN CENTRE, NEWTOWNMOUNTKENNEDY","Wicklow","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/05/2018","6 DRUMMIN RISE, DELGANY WOOD, DELGANY","Wicklow","","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/05/2018","LIGHT COTTAGE, WESTFIELD PARK, SIDMONTON ROAD","Wicklow","","€437,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/05/2018","114 Barley Field, Wicklow Hills, Newtownmountkennedy","Wicklow","","€237,004.41","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/05/2018","14 ROCKVIEW TCE, ARKLOW, WICKLOW","Wicklow","","€168,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/05/2018","168 CHARLESLAND GROVE, CHARLESLAND, GREYSTONES","Wicklow","","€313,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/05/2018","25 SEABOURNE VIEW APTS, CHARLESLAND, GREYSTONES","Wicklow","","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/05/2018","52 ARDGLASS, BALTINGLASS, WICKLOW","Wicklow","","€126,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/05/2018","COPSE COTTAGE, RATHDRUM","Wicklow","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/05/2018","285 CHAPEL RIVER, NEWCASTLE UPPER, NEWCASTLE","Wicklow","","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/05/2018","47 Kirvin Hill, Rathnew","Wicklow","","€242,290.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/05/2018","19 MONASTERY GROVE, ENNISKERRY, CO WICKLOW","Wicklow","","€302,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/05/2018","ABBEYGAIL HOUSE, COOLLATTIM, SHILLELAGH","Wicklow","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/05/2018","O SHEA'S, MAIN STREET, CARNEW","Wicklow","","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","12 SIDBURY COURT, SIDMONTON AVE, BRAY","Wicklow","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","14 NEW RD, KILCOOLE, WICKLOW","Wicklow","","€20,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","3 MONASTERY COTTAGES, ENNISKERRY, WICKLOW","Wicklow","","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","30 BEECH RD, BRAY, WICKLOW","Wicklow","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","31 glenheron walk, glenheron, greystones","Wicklow","","€453,743.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2018","32 Glenheron Walk, Greystones","Wicklow","","€514,675.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"01/06/2018","37 WOLFE TONE SQUARE MIDDLE, BRAY, CO WICKLOW","Wicklow","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","50 Kirvin Hill, Rathnew, Wicklow","Wicklow","","€242,291.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2018","51 O'BYRNE ROAD, BRAY, CO WICKLOW","Wicklow","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","51 SARAN WOOD, BRAY, CO WICKLOW","Wicklow","","€306,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","65 THE MAPLES, ARKLOW, WICKLOW","Wicklow","","€253,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","BARNACLEAGH, ARKLOW, WICKLOW","Wicklow","","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","GREENAN, CHURCH RD, GREYSTONES","Wicklow","","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","No.44, The Meadows, Marlton  Road","Wicklow","","€263,440.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2018","SPRINGFIELD, KILBRIDE, ARKLOW","Wicklow","","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2018","STONEWALL COTTAGE, TIMMORE LANE, NEWCASTLE","Wicklow","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/06/2018","101 KINDLESTOWN PARK, GREYSTONES, WICKLOW","Wicklow","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/06/2018","11 The Meadows, Marlton Road, Wicklow","Wicklow","","€367,401.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"05/06/2018","164 ROSEHILL, WICKLOW TOWN, WICKLOW","Wicklow","","€217,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/06/2018","17 ANCHORAGE, WICKLOW","Wicklow","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/06/2018","2 BEECHWOOD DRIVE, TINAHELY CO WICKLOW","Wicklow","","€95,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/06/2018","203 CHARLESLAND PARK, GREYSTONES, WICKLOW","Wicklow","","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/06/2018","22 KENMARE HEIGHTS, GREYSTONES CO WICKLOW","Wicklow","","€120,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/06/2018","37 Glenheron Walk, Glenheron, Greystones","Wicklow","","€506,608.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/06/2018","KEIGHLEY, PUTLAND ROAD, BRAY","Wicklow","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/06/2018","ROWAN COTTAGE, BLACKBERRY LANE, DELGANY","Wicklow","","€780,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/06/2018","17 DRUIDS BROOK, KILCOOLE CO WICKLOW","Wicklow","","€110,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
